"alias","treatment_name","culture","starch_g_per_kg","tuber_FW_kg_per_plant","starch_yield_g_per_plant"
"EA212","control","67516",239,1.1676,279.0564
"EA212","control","67518",198.5301,2.257,448.5622284
"EA212","control","68015",177.6241,0.3457,61.42994763
"EA212","drought stress","67199",212.222222222222,0.446,86.804
"EA212","drought stress","67516",193,1.168,225.424
"EA212","drought stress","67518",215.2549,0.77,165.7316388
"EA212","drought stress","68015",165.0805,0.0995,15.87108263
"EA215","control","67199",182,0.696,126.924
"EA215","control","67516",187,0.9704,181.4648
"EA215","control","67518",203.7566,1.407,286.3447684
"EA215","control","68015",200.6207,0.34413,69.241867041
"EA215","drought stress","67199",204,0.46,93.576
"EA215","drought stress","67516",193,1.2668,244.4924
"EA215","drought stress","67518",237.2062,0.546,127.3821732
"EA215","drought stress","68015",189.1224,0.134815,25.414940238
"EA218","control","67199",238.333333333333,0.658666666666667,156.485333333333
"EA218","control","67516",177,1.2656,224.0112
"EA218","control","67518",182.8506,1.886,344.8562316
"EA218","control","68015",173.4429,0.32081,55.687290085
"EA218","drought stress","67199",211.5,0.214,44.952
"EA218","drought stress","67516",182,1.7284,314.5688
"EA218","drought stress","67518",219.4361,0.612,134.4454164
"EA218","drought stress","68015",197.4848,0.101575,20.017131645
"EA22","control","67199",218.666666666667,0.555333333333333,122.151333333333
"EA22","control","67516",208,1.604,333.632
"EA22","control","67518",197.4848,2.06,406.44238
"EA22","control","68015",201.666,0.31678,63.704214752
"EA22","drought stress","67199",184.444444444444,0.293333333333333,52.0111111111111
"EA22","drought stress","67516",211,1.8364,387.4804
"EA22","drought stress","67518",219.4361,0.884,193.9815124
"EA22","drought stress","68015",190.1677,0.128715,24.383875929
"EA222","control","67199",205.666666666667,1.09133333333333,225.547333333333
"EA222","control","67516",208,1.132,235.456
"EA222","control","67518",197.4848,1.221,241.1289408
"EA222","control","68015",197.4848,0.362105,71.512219574
"EA222","drought stress","67199",216.333333333333,0.555333333333333,119.018
"EA222","drought stress","67516",184,1.036,190.624
"EA222","drought stress","67518",230.9344,0.456,104.5367456
"EA222","drought stress","68015",188.0771,0.158345,29.505762512
"EA232","control","67199",217,0.451,100.246
"EA232","control","67516",226,1.0784,243.7184
"EA232","control","67518",211.0737,1.763,372.1448844
"EA232","control","68015",187.0318,0.2895,54.1457061
"EA232","drought stress","67199",185.888888888889,0.107333333333333,26.1684444444444
"EA232","drought stress","67516",219,1.0408,227.9352
"EA232","drought stress","67518",236.1609,0.941,219.778269
"EA232","drought stress","68015",185.9865,0.12985,24.10356985
"EA234","control","67199",222,0.882,195.804
"EA234","control","67516",183,1.3764,251.8812
"EA234","control","67518",183.8959,1.665,303.6476398
"EA234","control","68015",154.6275,0.3435,53.35716038
"EA234","drought stress","67199",151.5,0.697,106.998
"EA234","drought stress","67516",164,1.6228,266.1392
"EA234","drought stress","67518",226.7532,0.656,147.7884232
"EA234","drought stress","68015",153.5822,0.14445,22.1783634
"EA24","control","67199",239.222222222222,0.288666666666667,68.6397777777778
"EA24","control","67516",228,0.9692,220.9776
"EA24","control","67518",214.2096,1.576,338.0166308
"EA24","control","68015",199.5754,0.31165,62.19767341
"EA24","drought stress","67199",241,0.14,28.64
"EA24","drought stress","67516",228,1.2756,290.8368
"EA24","drought stress","67518",215.2549,0.468,101.2222218
"EA24","drought stress","68015",191.213,0.06605,12.64529815
"EA243","control","67199",205.666666666667,0.414666666666667,87.3013333333333
"EA243","control","67516",173,0.748,129.404
"EA243","control","67518",201.666,1.593,320.9633446
"EA243","control","68015",183.8959,0.31215,57.38852325
"EA243","drought stress","67199",223.333333333333,0.296,64.3466666666667
"EA243","drought stress","67516",179,0.7844,140.4076
"EA243","drought stress","67518",242.4327,0.677,164.4562074
"EA243","drought stress","68015",183.8959,0.1312,24.17397152
"EA252","control","67199",244,0.657333333333333,161.254666666667
"EA252","control","67516",198,1.5196,300.8808
"EA252","control","67518",183.8959,2.061,379.0564884
"EA252","control","68015",194.3489,0.34845,67.56758096
"EA252","drought stress","67199",233.333333333333,0.116,26.5726666666667
"EA252","drought stress","67516",208,0.9808,204.0064
"EA252","drought stress","67518",245.5686,0.595,145.757915
"EA252","drought stress","68015",179.7147,0.11865,21.21908954
"EA257","control","67199",197,0.726,143.022
"EA257","control","67516",212,0.9956,211.0672
"EA257","control","67518",221.5267,2.659,591.7959514
"EA257","control","68015",204.8019,0.3203,65.53167202
"EA257","drought stress","67199",217,0.653333333333333,145.344
"EA257","drought stress","67516",222,1.4956,332.0232
"EA257","drought stress","67518",243.478,0.907,220.3516174
"EA257","drought stress","68015",197.4848,0.115,22.74441066
"EA263","control","67199",306.5,0.178,57.255
"EA263","control","67516",207,0.9124,188.8668
"EA263","control","67518",201.666,2.234,449.81104
"EA263","control","68015",194.3489,0.317785,61.921080407
"EA263","drought stress","67199",109.333333333333,0.282666666666667,43.6333333333333
"EA263","drought stress","67516",173,0.4368,75.5664
"EA263","drought stress","67518",199.5754,0.86,173.181888
"EA263","drought stress","68015",205.8472,0.09337,19.358308972
"EA264","control","67199",230,0.511,117.308
"EA264","control","67516",206,0.9144,188.3664
"EA264","control","67518",220.4814,1.472,324.4984464
"EA264","control","68015",204.8019,0.33213,67.873405029
"EA264","drought stress","67199",227.333333333333,0.493333333333333,113.008666666667
"EA264","drought stress","67516",227,1.3592,308.5384
"EA264","drought stress","67518",250.7702,0.903,226.4701052
"EA264","drought stress","68015",190.1677,0.13926,26.429757192
"EA266","control","67199",177,0.844,149.388
"EA266","control","67516",187,1.8996,355.2252
"EA266","control","67518",205.8472,1.808,373.0623332
"EA266","control","68015",150.4463,0.366185,55.066587683
"EA266","drought stress","67199",209.333333333333,0.483333333333333,101.011333333333
"EA266","drought stress","67516",184,1.6216,298.3744
"EA266","drought stress","67518",221.5267,0.952,208.7568252
"EA266","drought stress","68015",173.4429,0.16228,28.043435386
"EA269","control","67199",236,0.685,161.909
"EA269","control","67516",227,2.066,468.982
"EA269","control","67518",205.8472,1.493,307.8859692
"EA269","control","68015",169.2617,0.354725,60.210554017
"EA269","drought stress","67199",224.555555555556,0.237333333333333,51.7406666666667
"EA269","drought stress","67516",227,2.0804,472.2508
"EA269","drought stress","67518",230.9344,0.336,77.1423888
"EA269","drought stress","68015",155.6728,0.128155,20.029732296
"EA273","control","67199",192.666666666667,0.792666666666667,159.567333333333
"EA273","control","67516",214,1.4284,305.6776
"EA273","control","67518",194.3489,2.064,401.5375248
"EA273","control","68015",159.854,0.3693,59.12627766
"EA273","drought stress","67199",187,0.344,64.728
"EA273","drought stress","67516",216,1.5592,336.7872
"EA273","drought stress","67518",213.1643,0.81,172.7069856
"EA273","drought stress","68015",175.5335,0.1495,26.15445305
"EA279","control","67199",196.666666666667,0.746666666666667,147.224
"EA279","control","67516",234,1.2676,296.6184
"EA279","control","67518",216.3002,2.089,450.684563
"EA279","control","68015",172.3976,0.347345,59.941685011
"EA279","drought stress","67199",212,0.138,29.256
"EA279","drought stress","67516",217,0.9792,212.4864
"EA279","drought stress","67518",227.7985,0.591,135.8550504
"EA279","drought stress","68015",190.1677,0.09175,17.403252165
"EA28","control","67199",226.666666666667,0.585333333333333,135.025333333333
"EA28","control","67516",217,1.5512,336.6104
"EA28","control","67518",196.4395,1.543,302.463289
"EA28","control","68015",184.9412,0.351375,65.106986379
"EA28","drought stress","67199",260.777777777778,0.169333333333333,44.3768888888889
"EA28","drought stress","67516",202,1.9444,392.7688
"EA28","drought stress","67518",248.7045,0.598,145.30716
"EA28","drought stress","68015",188.0771,0.13969,26.317458905
"EA280","control","67199",156.666666666667,0.829333333333333,135.809333333333
"EA280","control","67516",145,0.8212,119.074
"EA280","control","67518",173.4429,0.948,164.4803154
"EA280","control","68015",173.4429,0.28567,49.661266413
"EA280","drought stress","67199",181.666666666667,0.493333333333333,88.9706666666667
"EA280","drought stress","67516",156,0.4416,68.8896
"EA280","drought stress","67518",243.478,0.152,37.1215484
"EA280","drought stress","68015",179.7147,0.134845,24.287644599
"EA296","control","67199",175.666666666667,0.373333333333333,64.2646666666667
"EA296","control","67516",194,1.4036,272.2984
"EA296","control","67518",208.9831,1.969,408.5807446
"EA296","control","68015",177.6241,0.33115,58.795133515
"EA296","drought stress","67199",208.333333333333,0.224,46.8533333333333
"EA296","drought stress","67516",205,1.542,316.11
"EA296","drought stress","67518",218.3908,0.888,194.508036
"EA296","drought stress","68015",150.4463,0.10656,15.985930383
"EA30","control","67199",104,0.171,35.568
"EA30","control","67516",209,1.388,290.092
"EA30","control","67518",213.1643,2.378,507.220386
"EA30","control","68015",177.6241,0.34785,61.77812852
"EA30","drought stress","67199",209.833333333333,0.152,32.518
"EA30","drought stress","67516",204,1.3432,274.0128
"EA30","drought stress","67518",198.5301,0.983,195.3986432
"EA30","drought stress","68015",166.1258,0.11315,18.83884174
"EA300","control","67199",189.777777777778,0.379,76.8796666666667
"EA300","control","67516",206,1.4908,307.1048
"EA300","control","67518",221.5267,2.075,457.6557
"EA300","control","68015",208.9831,0.32439,67.541364869
"EA300","drought stress","67199",218.222222222222,0.171333333333333,36.9884444444444
"EA300","drought stress","67516",214,2.0656,442.0384
"EA300","drought stress","67518",250.7951,0.552,138.0521342
"EA300","drought stress","68015",189.1224,0.09087,17.185552488
"EA35","control","67199",152.666666666667,0.237333333333333,48.4086666666667
"EA35","control","67516",193,0.8532,164.6676
"EA35","control","67518",220.4814,2.446,538.599244
"EA35","control","68015",194.3489,0.3544,68.92428866
"EA35","drought stress","67199",0,0.00266666666666667,0
"EA35","drought stress","67516",210,1.5824,332.304
"EA35","drought stress","67518",230.9344,1.213,280.756879
"EA35","drought stress","68015",177.6241,0.09945,18.00511869
"EA38","control","67199",172.888888888889,0.296666666666667,57.0288888888889
"EA38","control","67516",185,0.8164,151.034
"EA38","control","67518",207.9378,0.999,207.0713232
"EA38","control","68015",192.2583,0.33236,63.903724703
"EA38","drought stress","67199",181.666666666667,0.408,73.6586666666667
"EA38","drought stress","67516",178,0.388,69.064
"EA38","drought stress","67518",210.0284,0.25,52.883408
"EA38","drought stress","68015",144.1745,0.13116,18.98173953
"EA43","control","67199",233,0.826666666666667,193.283333333333
"EA43","control","67516",0,0,0
"EA43","control","67518",194.3489,1.064,205.2715446
"EA43","control","68015",202.7113,0.34211,69.364479274
"EA43","drought stress","67199",253.666666666667,0.256,63.2226666666667
"EA43","drought stress","67516",175,0.0874,15.295
"EA43","drought stress","67518",226.7532,0.353,79.0215762
"EA43","drought stress","68015",216.3002,0.119125,25.730729834
"EA45","control","67199",206.333333333333,0.609,129.449666666667
"EA45","control","67516",208,1.9128,397.8624
"EA45","control","67518",181.8053,1.362,247.5498288
"EA45","control","68015",167.1711,0.3014,50.314247328
"EA45","drought stress","67199",234.5,0.387,91.447
"EA45","drought stress","67516",176,1.098,193.248
"EA45","drought stress","67518",211.0737,0.568,117.3811416
"EA45","drought stress","68015",197.4848,0.133135,26.302539583
"EA47","control","67199",237.666666666667,0.618,148.141333333333
"EA47","control","67516",196,0.4024,78.8704
"EA47","control","67518",214.2096,1.299,278.2582704
"EA47","control","68015",198.5301,0.36265,71.91368262
"EA47","drought stress","67199",207,0.359,74.942
"EA47","drought stress","67516",217,0.3368,73.0856
"EA47","drought stress","67518",240.3421,0.433,103.9374668
"EA47","drought stress","68015",215.2549,0.14045,30.11918792
"EA53","control","67199",187.5,0.621,118.065
"EA53","control","67516",167,1.1708,195.5236
"EA53","control","67518",179.7147,2.206,396.2499306
"EA53","control","68015",179.7147,0.372525,66.915150552
"EA53","drought stress","67199",224,0.421333333333333,92.702
"EA53","drought stress","67516",165,1.322,218.13
"EA53","drought stress","67518",218.3908,0.931,203.3218348
"EA53","drought stress","68015",188.0771,0.146815,27.744012044
"EA54","control","67199",202.5,0.571,116.078
"EA54","control","67516",194,1.2224,237.1456
"EA54","control","67518",169.2617,1.292,218.5021436
"EA54","control","68015",178.6694,0.36855,65.7159588
"EA54","drought stress","67199",201.888888888889,0.197333333333333,38.2328888888889
"EA54","drought stress","67516",208,1.3592,282.7136
"EA54","drought stress","67518",237.2062,0.37,87.6157708
"EA54","drought stress","68015",184.9412,0.1302,24.05153926
"EA55","control","67199",218.666666666667,0.692666666666667,147.368666666667
"EA55","control","67516",198,0.9264,183.4272
"EA55","control","67518",188.0771,1.861,350.7170606
"EA55","control","68015",192.2583,0.33246,64.085745555
"EA55","drought stress","67199",179.666666666667,0.515333333333333,95.6626666666667
"EA55","drought stress","67516",218,1.024,223.232
"EA55","drought stress","67518",216.3002,0.901,194.6690578
"EA55","drought stress","68015",198.5301,0.136765,27.195417021
"EA57","control","67199",180,0.45,86.616
"EA57","control","67516",206,1.5316,315.5096
"EA57","control","67518",200.6207,1.813,363.9521592
"EA57","control","68015",199.5754,0.32705,65.28555971
"EA57","drought stress","67199",225,0.659333333333333,149.311333333333
"EA57","drought stress","67516",185,1.7852,330.262
"EA57","drought stress","67518",237.2062,0.804,190.4838188
"EA57","drought stress","68015",187.0318,0.15305,28.59406705
"EA59","control","67199",194,0.218,42.292
"EA59","control","67516",219,1.4428,315.9732
"EA59","control","67518",191.213,2.052,393.3223896
"EA59","control","68015",183.8959,0.3079,56.61788906
"EA59","drought stress","67199",131.111111111111,0.066,13.3037777777778
"EA59","drought stress","67516",197,1.5128,298.0216
"EA59","drought stress","67518",173.4429,1.173,200.0460702
"EA59","drought stress","68015",185.9865,0.07195,13.38428966
"EA6","control","67199",275.5,0.519,143.112
"EA6","control","67516",226,1.6584,374.7984
"EA6","control","67518",210.0284,1.566,330.6354912
"EA6","control","68015",181.8053,0.348165,63.327202311
"EA6","drought stress","67199",226.888888888889,0.319333333333333,68.7955555555556
"EA6","drought stress","67516",210,1.1252,236.292
"EA6","drought stress","67518",231.9797,0.932,216.2259864
"EA6","drought stress","68015",188.0771,0.12601,23.694327059
"EA62","control","67199",223,0.526666666666667,126.070666666667
"EA62","control","67516",233,1.3728,319.8624
"EA62","control","67518",191.213,1.525,291.599825
"EA62","control","68015",192.2583,0.33475,64.51353618
"EA62","drought stress","67199",266.666666666667,0.358,93.196
"EA62","drought stress","67516",226,1.2124,274.0024
"EA62","drought stress","67518",225.7079,0.895,199.3963658
"EA62","drought stress","68015",201.666,0.13525,27.2638282
"EA64","control","67199",233.333333333333,0.692,161.536666666667
"EA64","control","67516",230,0.946,217.58
"EA64","control","67518",202.7113,1.019,207.7701362
"EA64","control","68015",171.3523,0.283655,48.669771389
"EA64","drought stress","67199",132.666666666667,0.379333333333333,75.2153333333333
"EA64","drought stress","67516",193,0.6324,122.0532
"EA64","drought stress","67518",227.7985,0.58,127.5948904
"EA64","drought stress","68015",174.4882,0.1369,23.896884092
"EA66","control","67199",219,0.732666666666667,163.032666666667
"EA66","control","67516",192,1.5244,292.6848
"EA66","control","67518",202.7113,1.191,241.2754992
"EA66","control","68015",191.213,0.33734,64.50379342
"EA66","drought stress","67199",232.666666666667,0.392,91.2073333333333
"EA66","drought stress","67516",198,1.3576,268.8048
"EA66","drought stress","67518",241.4,0.473,115.5349
"EA66","drought stress","68015",161.9446,0.155175,25.129753305
"EA7","control","67199",259,0.89,230.51
"EA7","control","67516",224,1.3164,294.8736
"EA7","control","67518",206.8925,1.873,387.399896
"EA7","control","68015",182.8506,0.3416,62.50065012
"EA7","drought stress","67199",229,0.262,58.8706666666667
"EA7","drought stress","67516",224,1.61,360.64
"EA7","drought stress","67518",212.119,1.292,274.496774
"EA7","drought stress","68015",181.8053,0.13635,24.5724097
"EA71","control","67199",215.666666666667,0.656666666666667,142.364666666667
"EA71","control","67516",197,1.4952,294.5544
"EA71","control","67518",185.9865,1.324,247.197349
"EA71","control","68015",179.7147,0.340095,61.180463104
"EA71","drought stress","67199",176,0.612,107.712
"EA71","drought stress","67516",198,1.6336,323.4528
"EA71","drought stress","67518",208.9831,0.99,206.65285
"EA71","drought stress","68015",173.4429,0.157475,27.393466269
"EA72","control","67199",148,0.364666666666667,82.672
"EA72","control","67516",232,1.5288,354.6816
"EA72","control","67518",208.9831,1.601,334.062429
"EA72","control","68015",206.8925,0.28369,58.596559451
"EA72","drought stress","67199",206.5,0.259,53.611
"EA72","drought stress","67516",228,1.4932,340.4496
"EA72","drought stress","67518",221.5267,0.948,209.6937216
"EA72","drought stress","68015",202.7113,0.125485,25.392514773
"EA74","control","67199",223,0.911333333333333,202.464666666667
"EA74","control","67516",186,0.9976,185.5536
"EA74","control","67518",183.8959,1.382,255.0284576
"EA74","control","68015",189.1224,0.31075,58.79706813
"EA74","drought stress","67199",212,0.233,98.792
"EA74","drought stress","67516",176,1.1544,203.1744
"EA74","drought stress","67518",231.9797,0.81,187.318189
"EA74","drought stress","68015",182.8506,0.148,27.02174928
"EA75","control","67199",233.666666666667,0.366,86.0086666666667
"EA75","control","67516",235,1.7368,408.148
"EA75","control","67518",223.6173,2.521,562.4440866
"EA75","control","68015",184.9412,0.34095,63.01681698
"EA75","drought stress","67199",140.444444444444,0.0913333333333333,18.4177777777778
"EA75","drought stress","67516",227,1.5332,348.0364
"EA75","drought stress","67518",225.7079,1.049,236.0578284
"EA75","drought stress","68015",180.76,0.0951,17.4892318
"EA78","control","67199",226,0.634,143.716
"EA78","control","67516",224,1.36,304.64
"EA78","control","67518",217.3455,2.001,433.920537
"EA78","control","68015",188.0771,0.3434,64.59978769
"EA78","drought stress","67199",211,0.517333333333333,102.302666666667
"EA78","drought stress","67516",225,1.5628,351.63
"EA78","drought stress","67518",240.3421,0.821,197.5037916
"EA78","drought stress","68015",179.7147,0.1163,20.90468722
"EA79","control","67199",207.5,0.776,162.07
"EA79","control","67516",180,0.6992,125.856
"EA79","control","67518",178.6694,1.354,240.7894436
"EA79","control","68015",177.6241,0.30101,53.291751651
"EA79","drought stress","67199",161,0.294,47.334
"EA79","drought stress","67516",176,0.856,150.656
"EA79","drought stress","67518",219.4361,0.364,78.7458164
"EA79","drought stress","68015",157.7634,0.135605,21.604426491
"EA8","control","67199",208,0.549333333333333,115.584
"EA8","control","67516",178,0.5988,106.5864
"EA8","control","67518",223.6173,1.228,273.9225994
"EA8","control","68015",196.4395,0.308425,60.646440114
"EA8","drought stress","67199",278.166666666667,0.33,89.975
"EA8","drought stress","67516",202,0.7328,148.0256
"EA8","drought stress","67518",245.5686,0.663,162.8119818
"EA8","drought stress","68015",205.8472,0.129005,26.515199422
"EA85","control","67199",207.888888888889,0.188,38.6671111111111
"EA85","control","67516",162,0.8648,140.0976
"EA85","control","67518",202.7189,2.333,473.397238
"EA85","control","68015",202.7113,0.31585,63.99892498
"EA85","drought stress","67199",0,0.007,0
"EA85","drought stress","67516",167,0.6584,109.9528
"EA85","drought stress","67518",199.5754,1.04,207.5960468
"EA85","drought stress","68015",177.6241,0.086,15.3373453
"EA87","control","67199",233.666666666667,0.724666666666667,169.170666666667
"EA87","control","67516",222,1.5832,351.4704
"EA87","control","67518",192.2583,2.1,403.7361582
"EA87","control","68015",187.0318,0.3339,62.53228766
"EA87","drought stress","67199",259.333333333333,0.350666666666667,88.7066666666667
"EA87","drought stress","67516",206,1.8824,387.7744
"EA87","drought stress","67518",230.9344,0.808,186.2855864
"EA87","drought stress","68015",204.8019,0.131,26.25611997
"EA92","control","67199",242,0.516,119.706666666667
"EA92","control","67516",123,0.2292,28.1916
"EA92","control","67518",197.4848,1.218,241.0591364
"EA92","control","68015",191.213,0.3025,57.87391868
"EA92","drought stress","67199",251.25,0.344,90.9105
"EA92","drought stress","67516",125,0.1388,17.35
"EA92","drought stress","67518",244.5233,0.545,131.2801738
"EA92","drought stress","68015",198.5301,0.1066,21.20188023
"Euroresa","control","67199",210,0.580333333333333,122.739
"Euroresa","control","67516",216,1.7308,373.5668
"Euroresa","control","67518",217.3455,1.985,431.4423158
"Euroresa","control","68015",198.5301,0.34297,68.153182218
"Euroresa","drought stress","67199",221.047619047619,0.255714285714286,57.5050476190476
"Euroresa","drought stress","67516",200.5,1.4576,292.94
"Euroresa","drought stress","67518",215.2549,0.628,133.3654364
"Euroresa","drought stress","68015",195.3942,0.12923,25.22495265
"Ramses","control","67199",205,0.673333333333333,138.386333333333
"Ramses","control","67516",204,1.9852,406.4308
"Ramses","control","67518",203.7566,2.145,436.493445
"Ramses","control","68015",134.7668,0.30493,41.148356898
"Ramses","drought stress","67199",209.5,0.19575,41.073
"Ramses","drought stress","67516",205,1.731,354.855
"Ramses","drought stress","67518",218.4018,1.202,252.2287016
"Ramses","drought stress","68015",189.1224,0.14293,26.84076916
